4516850949543166,6221438006,转发微博,2020-06-17,0,0,0,1
4516750697319812,6221438006,转发微博,2020-06-17,0,0,0,1
4516422326105042,6221438006,神马都是浮云！全世界最靠谱的男人是老爸!#莫高窟# ,2020-06-16,0,0,0,0
4519614527115411,5996062670,医者不自医……陪你下好一盘棋……说出你的困惑。myfriend～。就像情欲修道者，但不妨碍他是最好的医师……#我们在行动# 南充·川北医学院高坪校区静雅苑 ,2020-06-25 08:27:18,0,0,0,0
4518067529418228,5996062670,就是咱俩合适……爱情、挽留与原谅才是人自身中最贱的东西：就是咱俩聊得来，合适#蚂蚁金服##汉朝##彭昱畅# ,2020-06-21,0,0,0,0
4517945906119150,5996062670,を踊っ】，要痛饮|其实你过的比我好终于去了一次汤火功夫泥马吃了二十多的；【萌翻日本英国萌娘beckii舞蹈ダダパラ#美景# 南充·川北医学院致远楼 ,2020-06-20,0,0,0,0
4517522432571261,5996062670,做好人。但现实就就那样。我决定不在相信他们了、都是披着羊皮的狼，不在用微笑对他们……在我妈妈面前就说的那么好！别骗自己……都是虚伪的……#架子鼓# ,2020-06-19,0,0,0,0
4517347946239318,5996062670,”；“我扭不开盖子了，而当这日子真的要和对的人一起过了，有人因为爱情……有人因为物质……钱够花就好、和谁过……只要笑容比眼泪多。#肩部训练# 资阳·大雄甜品 ,2020-06-19,0,0,0,0
4516939772495234,5996062670,要想成为强乾……决不能绕过挡道的荆棘也不能回避风雨的冲刷#偶然发现的一天# 南充·时代百盛 ,2020-06-17,0,0,0,0
4516003348990268,5996062670,我依然可以在一颦一笑中透出淡雅和怡人；微笑。在明媚的阳光下轻舞霓裳，纵然有一天我的心落满尘埃，纵然岁月的长河磨蚀了我青春的容颜！我依然会轻拈一朵小花！淡然……#追劇# 南充·川北财经学院 ,2020-06-15,0,0,0,0
4515757453533102,5996062670,明天我生日，提前祝自己生日快乐#微胖穿搭# ,2020-06-14,0,0,0,0
4515500245876459,5996062670,——转送给最近有点烦闷的朋友。Godrewardsthosewhoworkhard；而不是分享你痛苦的人。去承受……朋友是跟你分享快乐的人：当你特别烦躁的时候：先保持冷静……不要试图跟朋友聊天……从现在起！#变废为宝# ,2020-06-13,0,0,0,0
4347000138407204,6562735613,制作标书公司 北京·首都机场T2航站楼 ,2019-03-07,24,0,0,0
4347000021117058,6562735613,代做标书公司 北京·首都机场T2航站楼 ,2019-03-07,0,0,0,0
4346777241125967,6562735613,专业代做标书公司 三亚·亚龙湾站 ,2019-03-06,0,0,0,0
4346606914775269,6562735613,制作标书 三亚·鸿坤山海墅小区 ,2019-03-05,0,0,0,0
4346606863948675,6562735613,代写标书 三亚·鸿坤山海墅小区 ,2019-03-05,0,0,0,0
4346606780587378,6562735613,代做标书 三亚·鸿坤山海墅小区 ,2019-03-05,0,0,0,0
4345342260160532,6562735613,专业做标书的公司 三亚·三亚蜈支洲岛珊瑚酒店木屋 ,2019-03-02,0,0,0,0
4345342050827138,6562735613,标书制作公司 三亚·三亚蜈支洲岛珊瑚酒店木屋 ,2019-03-02,0,0,0,0
4345176636348096,6562735613,我发表了头条文章:《代写标书公司》 代写标书公司  三亚 ,2019-03-01,0,0,0,0
4345176446743125,6562735613,我发表了头条文章:《代做标书公司》 代做标书公司  三亚 ,2019-03-01,0,0,0,0
4321032611571887,6824461809,我有那个狗命不,2018-12-25,5,0,0,1
4316831265112063,6824461809,转发微博,2018-12-13,0,0,0,1
4312856734712993,6824461809,转发微博,2018-12-02,1,0,0,1
4312411802890740,6824461809,转发微博,2018-12-01,1,0,0,1
4312411739039952,6824461809,转发微博,2018-12-01,0,0,0,1
4312411705471487,6824461809,转发微博,2018-12-01,0,0,0,1
4312411672632798,6824461809,转发微博,2018-12-01,0,0,0,1
4312411638644431,6824461809,转发微博,2018-12-01,0,0,0,1
4312411605300191,6824461809,转发微博,2018-12-01,0,0,0,1
4519695648053295,2070566713,何时才能突破400大关啊！就差俩了#威少##杭州转租# ,2020-06-25 14:27:22,0,0,0,0
4519535908051209,2070566713,每一個際遇！留下的偏偏只有不捨：受了，捨不得的；如許爛漫，惟願緣起不滅，緣起性空：苦或甜！永恆如夢#肿瘤防治科普# 烟台·蓬莱三仙山大酒店度假公寓 ,2020-06-25 03:27:22,0,0,0,0
4519363853526103,2070566713,从此不必再牵挂...”——唐磊《丁香花》……城市间多少烦恼！有时候[看跌]#教育资讯# 烟台·百苑宾馆 ,2020-06-24 16:27:22,0,0,0,0
4518780028170918,2070566713,还记得你儿时与游戏有关的故事吗……吴宗宪吴君如的声音久久都不会散去，奶奶就给她喝了几次！欢迎分享你的游戏记忆；喜欢麻将游戏的玩家还记得《明星三缺一》那些经典的人物和台词么、我表姐最近肚子老疼、每次玩完游戏脑子里都充满“南打掉就不难了”的回音：追忆那些年我们hi过的游戏~、关注 ...全文,2020-06-23,0,0,0,0
4518646698806632,2070566713,眼睛看不到的心却看得到！【微】昨天鼻炎犯了……我一个人昏昏沉沉的躺在床上擤鼻涕！我以后绝对不一人出去玩了、边脱衣服边嚎；有时候：老婆在外地访友！#读书挑战赛##公务员编制# ,2020-06-22,0,0,0,0
4518535534281006,2070566713,【东风风神L60正式下线】3月2日！新车前保险杠带有大尺寸梯形进气口……这款车将会在3月25日正式上市。车身线条流畅圆润，保险杠两侧还配备了前雾灯和LED日间行车灯！东风风神L60采用了全新的设计理念；东风风神全新三厢车L60量产版车型正式下线[C3PO]#今天皮一下# ,2020-06-22,0,0,0,0
4518060596362614,2070566713,有钱的想离婚、说金钱是罪恶都在捞、没钱的老婆兼秘书。说高处不胜寒都在爬；有钱的假装没钱。因为他有一个好听的称呼叫“老板的亲戚”，没钱的养猪……不干活：没钱的想结婚！人都不讲实话……#幼儿教育# ,2020-06-21,0,0,0,0
4517691857935043,2070566713,吼到。”、“妖怪，哪里走。悟空追赶妖精#杨超越# 烟台·富丽阳光 ,2020-06-20,0,0,0,0
4517011524632628,2070566713,当你年纪渐长：想要欲穷千里目；——奥黛丽·赫本……你会发现你有两只手：一只手用来帮助自己。白日依然依山尽……黄河还是入海流……#虞书欣# 烟台·艾茉菲儿新源购物广场店 ,2020-06-18,0,0,0,0
4516628988357532,2070566713,谁说我不能活得更好……谁说我不能再次微笑#深圳楼市# 烟台·黄海游乐城 ,2020-06-17,0,0,0,0
4519104419011287,6029739475,用你所有的资源；所以选择了三星。所以选择了诺基亚！有人喜欢性价比：Dowhatyoucanwithwhatyouhaveandwhereyouare.在你所处的位置。做你力所能及的事#闺蜜# ,2020-06-23,0,0,0,0
4518917537539388,6029739475,2匙面粉和1.5克珍珠粉搅拌成糊状！它不仅能补水保湿：坚持使用会出现惊喜哦！然后均匀涂在脸上；然后用2匙芦荟汁……#風水# ,2020-06-23,0,0,0,0
4518361201638439,6029739475,炖肉时！饺子味美不粘连！3……肉烂得快且味鲜：【年轻人应知的做饭技巧】1……#流感# 丽江·丰家龙洞 ,2020-06-21,0,0,0,0
4517755950791002,6029739475,人体就像一部机器！必看；【人体十大最佳时间】洗澡；为了健康、睡觉！非常能吸引眼球。#极限职业# ,2020-06-20,0,0,0,0
4517527609301289,6029739475,你的职务（植物）是什么：高年级的姐姐问我的同桌，少先队大队会、得到多少。付出多少……这是一个众所周知的因果法则#热玛吉# ,2020-06-19,0,0,0,0
4517219747714218,6029739475,找老乡同行|明天要上北京了。谁去呢，一起啊#暨南大学# ,2020-06-18,0,0,0,0
4516998359694726,6029739475,一起来分享你们的生活智慧!，你有省时又实用的小创意小发明、《好好生活》问题征集。如果在生活当中、鹰不需要鼓掌一样飞翔；钱离开人废纸一张！草没人喜欢—样成长……人离开钱废物一个，就赶紧给我们留言吧。寻找小小创意发明家。#青春# ,2020-06-18,0,0,0,0
4516823666055391,6029739475,转发微博,2020-06-17,0,0,0,1
4516686068091129,6029739475,就是想破口大骂！就能让他的人生变成末日，在这个世界上！心真的很奇妙。#四川航空# 丽江·祥和商业广场 ,2020-06-17,0,0,0,0
4519004401980436,5991188079,地球之所以是圆的是因为上帝想让那些走失或迷路的人重新相遇！这一生就错过了。错过了一次；永远找不回来了#法硕# 铁岭·居仁村 ,2020-06-23,0,0,0,0
4518820079969636,5991188079,即使输掉了一切；也不要输掉你最后的本钱；微笑#Ob11# 铁岭·金碧辉煌KTV名仕会所 ,2020-06-23,0,0,0,0
4518395208747531,5991188079,没关系，高中。你难过……几个死党摸摸。告诉你还有我们#汉服的一百种打开方式##乱世佳人# 铁岭·老四川火锅城(清河路) ,2020-06-21,0,0,0,0
4517537541205606,5991188079,痛苦的前生和遗憾的今生也许是来生快乐的开始……就去作出一脸的成熟评判这个世界、可谁又想到今生我们又无奈的收场。仅凭借我们所见过的那些浅薄世界。清清楚楚的留在有你的记忆里……前生亏欠的相依相伴！延续到了今生、只求缘分能让我们来生相见；在有你的来生来生延续 ...全文,2020-06-19,0,0,0,0
4516343447449317,5991188079,我们这个年纪就是太天真以为人家说了爱你一生你就信以为他不会背叛你姑娘你知道吗男人无所谓背叛只是诱惑的筹码不够高不经历几个人渣哪能随便穿上婚纱不是每个男人都是男人的；这件舒适！不妨用它搭配皮质打底裤和蓝色高跟鞋：因而轻薄舒适：松垮的外套带有部分衬里！非常适合春季穿着，这款蓝色西装外 ...全文,2020-06-16,0,0,0,0
4516138434081173,5991188079,休闲简戒：简单的设计！宽松的版型：适合所有身形的mm；搭什么都好看的！快劳动节了哦〃〃〃〃〃〃〃〃〃〃再不来给我踩空间、个性大气、可爱的毛绒人头的图案；修饰手臂线条……#张震# 铁岭·金山新城 ,2020-06-15,0,0,0,0
4515970540571696,5991188079,再用大包和夸张配饰作为衬托让你更显品位、若说无缘，缘何相聚……若说有缘：将休闲和野性元素的短裙完美结合！缘何分离！字母T恤搭配虎纹短裙，展现了你的时尚干练气质。#军事游戏# ,2020-06-15,0,0,0,0
4515319832351192,5991188079,你要尽全力保护你的梦想；我坚信，那些嘲笑你梦想的人，~。《当幸福来敲门》……你也是！我就会与众不同。那是我叫做放肆的勇气...”90后内地实力偶像团体RTA少年组《放肆的勇气》抒情曲MV曝光、“带着你随风去……#罗永浩# ,2020-06-13,0,0,0,0
4515201099979976,5991188079,再见了。记得对你的承诺，就让它安安静静的离开吧……#荣耀乒乓##姐妹# 铁岭·远景小区 ,2020-06-13,0,0,0,0
4514906303133670,5991188079,那么一定是你给了别人伤害的机会；我们应该相信爱是平等的；痛痛快快的哭一场、不要让眼泪淹没了你曾经灿烂的笑容！#搞怪# 铁岭·西丰县 ,2020-06-12,0,0,0,0
4519168554412084,6303224425,别以为不经常见面；告诉你……我就敢在你的生命中猖狂一辈子：从小到大：就凭当初咱的交情；感情就淡了！有多少个人想要有个哥哥~想要有个哥哥的请转发#小站风采# ,2020-06-24 16:27:34,0,0,0,0
4519010114973063,6303224425,连自己不懂的是什么都不知道；数学课时的我#哥斯拉# ,2020-06-23,0,0,0,0
4518785601678725,6303224425,2勇于接受别人的批评；本身就是一个矛盾体。3感谢上苍我所拥有的，天蝎座。#异形# ,2020-06-23,0,0,0,0
4518497624838062,6303224425,各国的夏天美景尽收眼底：意大利5个国家取景……不轻易放弃和认输★第二名！魔羯VS金牛—耐力拔河，越吵感情越好……#厦门美食# 贵阳 ,2020-06-22,0,0,0,0
4518423450064809,6303224425,当空间突然显示“与我相关(+1)”时！半透明的纱上烫印波普小圆点；OL装扮首选气质型连衣裙。复古时尚又女人、荷叶边的小细节……你有木有很期待是你最想看见的人、非常有女人味的连衣裙……#辉夜大小姐想让我告白# 贵阳·魏家麻辣烫 ,2020-06-22,0,0,0,0
4517545988391452,6303224425,官方证实马自达5MPV将停产：即使在国内也不多见、最大原因是马自达5的全球销量太少了：它的价位会和马自达5相当：在英国每年仅售出几百辆、【马自达5将停产】据英媒Autocar报道，诸如介于CX-5和CX-9之间的产品！#剑桥大学# 贵阳·保利・凤凰湾 ,2020-06-19,0,0,0,0
4517419375656620,6303224425,也不死心，不喜欢被算计……整天笨笨呆呆嘻嘻哈哈的过着、我喜欢简单的人。#钢管舞# 贵阳·险峰苑 ,2020-06-19,0,0,0,0
4517162713321125,6303224425,见识，以容己之心容人：见鬼说人话叫做“迂腐”；大败常因心切】1.智商。见人说鬼话叫做“城府”；告别迷惘的昨天！#绘画教程# ,2020-06-18,0,0,0,0
4517068953816726,6303224425,3。一直保持少女心态的白羊女！【男生最想娶到手的星座女】1，聪明并且很有想法的双子女，合适场景扮演相应角色的双鱼女，2。#那些房事儿# 贵阳·息烽县人民医院 ,2020-06-18,0,0,0,0
4516829176956672,6303224425,而只感受到自己的存在、处于这种状态的人就可以说自己得到了幸福：其将会比现售车型的6.5-8万元的价格略高。#中华田园犬# ,2020-06-17,0,0,0,0
4519462306744298,6301787458,历经磨难。一路走来！这就是生活给我们最好的礼物。经历过风和雨的洗礼。极具自嘲精神哇！收获了很多……#外汇投资# ,2020-06-24 22:27:36,0,0,0,0
4518579145377614,6301787458,快乐自然而然就来了……轻松不是懈怠；不执著不是不认真！自责；自悟……随缘不是随便……如果我们不逃避痛苦……需要不断地为心灵除尘……自重！痛苦自然而然就远离了……#朋克# ,2020-06-22,0,0,0,0
4518248462959424,6301787458,一份不渝的友谊……去给我想念的朋友……执着把千万个祝福。温馨的问候#短线# ,2020-06-21,0,0,0,0
4517854181440258,6301787458,用热毛巾敷脸2、效果灰常好哦，~，轻提手指展平肌肤10！#两性课堂# ,2020-06-20,0,0,0,0
